dataset	model	subset	triple	seed	traj_idx	step_idx	n_steps	is_mistake	score
correct-error	qwen3.5-9b	arc	2,3,4	3	290	9	22	False	0.00034509316901676357
correct-error	qwen3.5-9b	arc	2,3,4	3	290	10	22	False	0.0003408528573345393
correct-error	qwen3.5-9b	arc	2,3,4	3	290	11	22	True	0.00011852984607685357
correct-error	qwen3.5-9b	arc	2,3,4	3	290	12	22	False	6.23809319222346e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	290	13	22	False	0.0013494376325979829
correct-error	qwen3.5-9b	arc	2,3,4	3	290	14	22	False	7.95977539382875e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	290	15	22	False	0.0013339314609766006
correct-error	qwen3.5-9b	arc	2,3,4	3	290	16	22	False	5.478971797856502e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	290	17	22	False	0.0056402552872896194
correct-error	qwen3.5-9b	arc	2,3,4	3	290	18	22	False	6.095511344028637e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	290	19	22	False	0.0009620515629649162
correct-error	qwen3.5-9b	arc	2,3,4	3	290	20	22	False	0.000193883795873262
correct-error	qwen3.5-9b	arc	2,3,4	3	290	21	22	False	0.0012216498143970966
correct-error	qwen3.5-9b	arc	2,3,4	3	224	0	2	False	0.0015528630465269089
correct-error	qwen3.5-9b	arc	2,3,4	3	224	1	2	True	9.314042108599097e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	295	0	2	False	0.0016708634793758392
correct-error	qwen3.5-9b	arc	2,3,4	3	295	1	2	True	0.00027004486764781177
correct-error	qwen3.5-9b	arc	2,3,4	3	112	0	2	False	0.0011799988569691777
correct-error	qwen3.5-9b	arc	2,3,4	3	112	1	2	True	0.0005645992932841182
correct-error	qwen3.5-9b	arc	2,3,4	3	254	0	2	False	0.0012132169213145971
correct-error	qwen3.5-9b	arc	2,3,4	3	254	1	2	True	0.0004415670409798622
correct-error	qwen3.5-9b	arc	2,3,4	3	70	0	2	False	0.0014007518766447902
correct-error	qwen3.5-9b	arc	2,3,4	3	70	1	2	True	0.000729872495867312
correct-error	qwen3.5-9b	arc	2,3,4	3	19	0	2	False	0.0017802512738853693
correct-error	qwen3.5-9b	arc	2,3,4	3	19	1	2	True	0.0002620774321258068
correct-error	qwen3.5-9b	arc	2,3,4	3	50	0	2	False	0.001845481339842081
correct-error	qwen3.5-9b	arc	2,3,4	3	50	1	2	True	0.00046455886331386864
correct-error	qwen3.5-9b	arc	2,3,4	3	188	0	2	False	0.0022747027687728405
correct-error	qwen3.5-9b	arc	2,3,4	3	188	1	2	True	0.00011997092951787636
correct-error	qwen3.5-9b	arc	2,3,4	3	69	0	2	False	0.001086917705833912
correct-error	qwen3.5-9b	arc	2,3,4	3	69	1	2	True	0.0007052576984278858
correct-error	qwen3.5-9b	arc	2,3,4	3	228	0	21	False	0.0009874809766188264
correct-error	qwen3.5-9b	arc	2,3,4	3	228	1	21	False	0.00012927839998155832
correct-error	qwen3.5-9b	arc	2,3,4	3	228	2	21	False	0.00013757272972725332
correct-error	qwen3.5-9b	arc	2,3,4	3	228	3	21	False	0.00016514273011125624
correct-error	qwen3.5-9b	arc	2,3,4	3	228	4	21	False	0.000274900026852265
correct-error	qwen3.5-9b	arc	2,3,4	3	228	5	21	True	0.0001960170193342492
correct-error	qwen3.5-9b	arc	2,3,4	3	228	6	21	False	0.00017448060680180788
correct-error	qwen3.5-9b	arc	2,3,4	3	228	7	21	False	0.0007437999011017382
correct-error	qwen3.5-9b	arc	2,3,4	3	228	8	21	False	0.00013998245412949473
correct-error	qwen3.5-9b	arc	2,3,4	3	228	9	21	False	0.0012707996647804976
correct-error	qwen3.5-9b	arc	2,3,4	3	228	10	21	False	0.00015983245975803584
correct-error	qwen3.5-9b	arc	2,3,4	3	228	11	21	False	0.0001172026532003656
correct-error	qwen3.5-9b	arc	2,3,4	3	228	12	21	False	0.0006130118272267282
correct-error	qwen3.5-9b	arc	2,3,4	3	228	13	21	False	0.00013530542491935194
correct-error	qwen3.5-9b	arc	2,3,4	3	228	14	21	False	0.0013247067108750343
correct-error	qwen3.5-9b	arc	2,3,4	3	228	15	21	False	0.00014814193127676845
correct-error	qwen3.5-9b	arc	2,3,4	3	228	16	21	False	0.0008180846343748271
correct-error	qwen3.5-9b	arc	2,3,4	3	228	17	21	False	0.0001603213750058785
correct-error	qwen3.5-9b	arc	2,3,4	3	228	18	21	False	0.0007348102517426014
correct-error	qwen3.5-9b	arc	2,3,4	3	228	19	21	False	0.00014550013293046504
correct-error	qwen3.5-9b	arc	2,3,4	3	228	20	21	False	0.0011940788244828582
correct-error	qwen3.5-9b	arc	2,3,4	3	203	0	2	False	0.0012136937584728003
correct-error	qwen3.5-9b	arc	2,3,4	3	203	1	2	True	9.911896631820127e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	219	0	2	False	0.0011782505316659808
correct-error	qwen3.5-9b	arc	2,3,4	3	219	1	2	True	0.00020058624795638025
correct-error	qwen3.5-9b	arc	2,3,4	3	199	0	6	False	0.0016652652993798256
correct-error	qwen3.5-9b	arc	2,3,4	3	199	1	6	False	0.00014140448183752596
correct-error	qwen3.5-9b	arc	2,3,4	3	199	2	6	False	0.0004453049332369119
correct-error	qwen3.5-9b	arc	2,3,4	3	199	3	6	False	0.00016392629186157137
correct-error	qwen3.5-9b	arc	2,3,4	3	199	4	6	False	0.0008235544664785266
correct-error	qwen3.5-9b	arc	2,3,4	3	199	5	6	True	0.00010574907355476171
correct-error	qwen3.5-9b	arc	2,3,4	3	300	0	2	False	0.0016682932619005442
correct-error	qwen3.5-9b	arc	2,3,4	3	300	1	2	True	0.0005238266894593835
correct-error	qwen3.5-9b	arc	2,3,4	3	138	0	2	False	0.0019904838409274817
correct-error	qwen3.5-9b	arc	2,3,4	3	138	1	2	True	0.00010062273941002786
correct-error	qwen3.5-9b	arc	2,3,4	3	16	0	2	False	0.0012417540419846773
correct-error	qwen3.5-9b	arc	2,3,4	3	16	1	2	True	0.0006209706189110875
correct-error	qwen3.5-9b	arc	2,3,4	3	155	0	2	False	0.0007055916939862072
correct-error	qwen3.5-9b	arc	2,3,4	3	155	1	2	True	0.00020415692415554076
correct-error	qwen3.5-9b	arc	2,3,4	3	22	0	8	False	0.0011394836474210024
correct-error	qwen3.5-9b	arc	2,3,4	3	22	1	8	False	0.00022802113380748779
correct-error	qwen3.5-9b	arc	2,3,4	3	22	2	8	False	0.0005880342796444893
correct-error	qwen3.5-9b	arc	2,3,4	3	22	3	8	False	4.1710256482474506e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	22	4	8	True	0.002187991514801979
correct-error	qwen3.5-9b	arc	2,3,4	3	22	5	8	False	0.00017742047202773392
correct-error	qwen3.5-9b	arc	2,3,4	3	22	6	8	False	0.002919967984780669
correct-error	qwen3.5-9b	arc	2,3,4	3	22	7	8	False	0.00024068483617156744
correct-error	qwen3.5-9b	arc	2,3,4	3	82	0	2	False	0.00042493038927204907
correct-error	qwen3.5-9b	arc	2,3,4	3	82	1	2	True	0.0005845276173204184
correct-error	qwen3.5-9b	arc	2,3,4	3	33	0	2	False	0.0015187792014330626
correct-error	qwen3.5-9b	arc	2,3,4	3	33	1	2	True	0.0006281074602156878
correct-error	qwen3.5-9b	arc	2,3,4	3	8	0	21	False	0.0018269807333126664
correct-error	qwen3.5-9b	arc	2,3,4	3	8	1	21	False	0.00010261344141326845
correct-error	qwen3.5-9b	arc	2,3,4	3	8	2	21	False	0.0004560858360491693
correct-error	qwen3.5-9b	arc	2,3,4	3	8	3	21	False	9.108051017392427e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	8	4	21	True	0.00030864597647450864
correct-error	qwen3.5-9b	arc	2,3,4	3	8	5	21	False	0.00015298230573534966
correct-error	qwen3.5-9b	arc	2,3,4	3	8	6	21	False	0.00170571927446872
correct-error	qwen3.5-9b	arc	2,3,4	3	8	7	21	False	0.0001531781890662387
correct-error	qwen3.5-9b	arc	2,3,4	3	8	8	21	False	0.0035679200664162636
correct-error	qwen3.5-9b	arc	2,3,4	3	8	9	21	False	0.0003134550352115184
correct-error	qwen3.5-9b	arc	2,3,4	3	8	10	21	False	0.0035909591242671013
correct-error	qwen3.5-9b	arc	2,3,4	3	8	11	21	False	7.508829730795696e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	8	12	21	False	0.0032164347358047962
correct-error	qwen3.5-9b	arc	2,3,4	3	8	13	21	False	0.00037207285640761256
correct-error	qwen3.5-9b	arc	2,3,4	3	8	14	21	False	0.0004199060203973204
correct-error	qwen3.5-9b	arc	2,3,4	3	8	15	21	False	0.000175801818841137
correct-error	qwen3.5-9b	arc	2,3,4	3	8	16	21	False	0.0013668184401467443
correct-error	qwen3.5-9b	arc	2,3,4	3	8	17	21	False	0.00021549855591729283
correct-error	qwen3.5-9b	arc	2,3,4	3	8	18	21	False	0.0016365740448236465
correct-error	qwen3.5-9b	arc	2,3,4	3	8	19	21	False	0.00012934714322909713
correct-error	qwen3.5-9b	arc	2,3,4	3	8	20	21	False	0.0035435836762189865
correct-error	qwen3.5-9b	arc	2,3,4	3	200	0	2	False	0.0018172760028392076
correct-error	qwen3.5-9b	arc	2,3,4	3	200	1	2	True	7.721537258476019e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	268	0	2	False	0.0013478673063218594
correct-error	qwen3.5-9b	arc	2,3,4	3	268	1	2	True	0.0005538460682146251
correct-error	qwen3.5-9b	arc	2,3,4	3	286	0	2	False	0.0011573972878977656
correct-error	qwen3.5-9b	arc	2,3,4	3	286	1	2	True	0.0004841165500693023
correct-error	qwen3.5-9b	arc	2,3,4	3	119	0	21	False	0.0017350678099319339
correct-error	qwen3.5-9b	arc	2,3,4	3	119	1	21	False	0.00015476223779842257
correct-error	qwen3.5-9b	arc	2,3,4	3	119	2	21	True	0.0002377236378379166
correct-error	qwen3.5-9b	arc	2,3,4	3	119	3	21	False	0.00015101626922842115
correct-error	qwen3.5-9b	arc	2,3,4	3	119	4	21	False	0.001000051386654377
correct-error	qwen3.5-9b	arc	2,3,4	3	119	5	21	False	0.00014754223229829222
correct-error	qwen3.5-9b	arc	2,3,4	3	119	6	21	False	0.0006707467255182564
correct-error	qwen3.5-9b	arc	2,3,4	3	119	7	21	False	0.0001450014387955889
correct-error	qwen3.5-9b	arc	2,3,4	3	119	8	21	False	0.0006717909127473831
correct-error	qwen3.5-9b	arc	2,3,4	3	119	9	21	False	0.0001449302799301222
correct-error	qwen3.5-9b	arc	2,3,4	3	119	10	21	False	0.0008202139288187027
correct-error	qwen3.5-9b	arc	2,3,4	3	119	11	21	False	0.00013121227675583214
correct-error	qwen3.5-9b	arc	2,3,4	3	119	12	21	False	0.0006806402816437185
correct-error	qwen3.5-9b	arc	2,3,4	3	119	13	21	False	0.00014417999773286283
correct-error	qwen3.5-9b	arc	2,3,4	3	119	14	21	False	0.0006645944667980075
correct-error	qwen3.5-9b	arc	2,3,4	3	119	15	21	False	0.00014580920105800033
correct-error	qwen3.5-9b	arc	2,3,4	3	119	16	21	False	0.0006650251452811062
correct-error	qwen3.5-9b	arc	2,3,4	3	119	17	21	False	0.0001471362920710817
correct-error	qwen3.5-9b	arc	2,3,4	3	119	18	21	False	0.0008134619565680623
correct-error	qwen3.5-9b	arc	2,3,4	3	119	19	21	False	0.0001485914399381727
correct-error	qwen3.5-9b	arc	2,3,4	3	119	20	21	False	0.0008095776429399848
correct-error	qwen3.5-9b	arc	2,3,4	3	78	0	2	False	0.0019860086031258106
correct-error	qwen3.5-9b	arc	2,3,4	3	78	1	2	True	0.00040817464469000697
correct-error	qwen3.5-9b	arc	2,3,4	3	204	0	2	False	0.0009628271800465882
correct-error	qwen3.5-9b	arc	2,3,4	3	204	1	2	True	0.0007128427969291806
correct-error	qwen3.5-9b	arc	2,3,4	3	244	0	2	False	0.0008121951250359416
correct-error	qwen3.5-9b	arc	2,3,4	3	244	1	2	True	0.0001605585712241009
correct-error	qwen3.5-9b	arc	2,3,4	3	282	0	4	False	0.0013439042959362268
correct-error	qwen3.5-9b	arc	2,3,4	3	282	1	4	False	0.0002338239282835275
correct-error	qwen3.5-9b	arc	2,3,4	3	282	2	4	False	0.00031346813193522394
correct-error	qwen3.5-9b	arc	2,3,4	3	282	3	4	True	0.00034534282167442143
correct-error	qwen3.5-9b	arc	2,3,4	3	277	0	2	False	0.0015499009750783443
correct-error	qwen3.5-9b	arc	2,3,4	3	277	1	2	True	0.0002753130975179374
correct-error	qwen3.5-9b	arc	2,3,4	3	296	0	8	False	0.0009427909390069544
correct-error	qwen3.5-9b	arc	2,3,4	3	296	1	8	False	0.0002514017978683114
correct-error	qwen3.5-9b	arc	2,3,4	3	296	2	8	False	0.00035627689794637263
correct-error	qwen3.5-9b	arc	2,3,4	3	296	3	8	False	0.00013125725672580302
correct-error	qwen3.5-9b	arc	2,3,4	3	296	4	8	False	0.0003501286555547267
correct-error	qwen3.5-9b	arc	2,3,4	3	296	5	8	False	8.647328650113195e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	296	6	8	False	0.0005168260540813208
correct-error	qwen3.5-9b	arc	2,3,4	3	296	7	8	True	0.00017452798783779144
correct-error	qwen3.5-9b	arc	2,3,4	3	99	0	2	False	0.001211586408317089
correct-error	qwen3.5-9b	arc	2,3,4	3	99	1	2	True	0.0006401025457307696
correct-error	qwen3.5-9b	arc	2,3,4	3	120	0	2	False	0.0010633200872689486
correct-error	qwen3.5-9b	arc	2,3,4	3	120	1	2	True	0.00010109148570336401
correct-error	qwen3.5-9b	arc	2,3,4	3	283	0	4	False	0.0014177968259900808
correct-error	qwen3.5-9b	arc	2,3,4	3	283	1	4	False	0.0003050380328204483
correct-error	qwen3.5-9b	arc	2,3,4	3	283	2	4	False	0.00018436308891978115
correct-error	qwen3.5-9b	arc	2,3,4	3	283	3	4	True	0.0004041767097078264
correct-error	qwen3.5-9b	arc	2,3,4	3	133	0	2	False	0.0014425335684791207
correct-error	qwen3.5-9b	arc	2,3,4	3	133	1	2	True	0.0005693883285857737
correct-error	qwen3.5-9b	arc	2,3,4	3	241	0	2	False	0.0013143850956112146
correct-error	qwen3.5-9b	arc	2,3,4	3	241	1	2	True	5.065447840024717e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	7	0	21	False	0.001990161370486021
correct-error	qwen3.5-9b	arc	2,3,4	3	7	1	21	False	0.00019105931278318167
correct-error	qwen3.5-9b	arc	2,3,4	3	7	2	21	False	0.0005111373029649258
correct-error	qwen3.5-9b	arc	2,3,4	3	7	3	21	False	0.00010920419299509376
correct-error	qwen3.5-9b	arc	2,3,4	3	7	4	21	False	0.0002907811722252518
correct-error	qwen3.5-9b	arc	2,3,4	3	7	5	21	False	0.0002279481414007023
correct-error	qwen3.5-9b	arc	2,3,4	3	7	6	21	False	0.0003924876800738275
correct-error	qwen3.5-9b	arc	2,3,4	3	7	7	21	True	8.10816854937002e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	7	8	21	False	0.00012873551168013364
correct-error	qwen3.5-9b	arc	2,3,4	3	7	9	21	False	0.0008880042587406933
correct-error	qwen3.5-9b	arc	2,3,4	3	7	10	21	False	0.0002044705906882882
correct-error	qwen3.5-9b	arc	2,3,4	3	7	11	21	False	0.0012884559109807014
correct-error	qwen3.5-9b	arc	2,3,4	3	7	12	21	False	0.00035061698872596025
correct-error	qwen3.5-9b	arc	2,3,4	3	7	13	21	False	0.0011174738174304366
correct-error	qwen3.5-9b	arc	2,3,4	3	7	14	21	False	0.0005714411963708699
correct-error	qwen3.5-9b	arc	2,3,4	3	7	15	21	False	0.0003243130340706557
correct-error	qwen3.5-9b	arc	2,3,4	3	7	16	21	False	0.00044848129618912935
correct-error	qwen3.5-9b	arc	2,3,4	3	7	17	21	False	0.0004038980114273727
correct-error	qwen3.5-9b	arc	2,3,4	3	7	18	21	False	0.0002033293421845883
correct-error	qwen3.5-9b	arc	2,3,4	3	7	19	21	False	0.0002175180852646008
correct-error	qwen3.5-9b	arc	2,3,4	3	7	20	21	False	0.00022316315153148025
correct-error	qwen3.5-9b	arc	2,3,4	3	34	0	2	False	0.0017405818216502666
correct-error	qwen3.5-9b	arc	2,3,4	3	34	1	2	True	0.0006858418346382678
correct-error	qwen3.5-9b	arc	2,3,4	3	298	0	2	False	0.0008931914926506579
correct-error	qwen3.5-9b	arc	2,3,4	3	298	1	2	True	0.00023428493295796216
correct-error	qwen3.5-9b	arc	2,3,4	3	243	0	2	False	0.00087071763118729
correct-error	qwen3.5-9b	arc	2,3,4	3	243	1	2	True	0.0007045186939649284
correct-error	qwen3.5-9b	arc	2,3,4	3	190	0	2	False	0.0006324997521005571
correct-error	qwen3.5-9b	arc	2,3,4	3	190	1	2	True	7.015313167357817e-05
correct-error	qwen3.5-9b	arc	2,3,4	3	67	0	2	False	0.0006753623019903898
correct-error	qwen3.5-9b	arc	2,3,4	3	67	1	2	True	0.00013018850586377084
correct-error	qwen3.5-9b	arc	2,3,4	3	279	0	2	False	0.0007222994463518262
correct-error	qwen3.5-9b	arc	2,3,4	3	279	1	2	True	0.00020836773910559714
correct-error	qwen3.5-9b	arc	2,3,4	3	122	0	2	False	0.0015924619510769844
correct-error	qwen3.5-9b	arc	2,3,4	3	122	1	2	True	0.00014388766430784017
correct-error	qwen3.5-9b	arc	3,4,5	3	3	0	21	False	0.0018443855224177241
correct-error	qwen3.5-9b	arc	3,4,5	3	3	1	21	False	5.9723806771216914e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	3	2	21	False	0.0007045732345432043
correct-error	qwen3.5-9b	arc	3,4,5	3	3	3	21	False	0.0001247095933649689
correct-error	qwen3.5-9b	arc	3,4,5	3	3	4	21	True	0.0019318896811455488
correct-error	qwen3.5-9b	arc	3,4,5	3	3	5	21	False	0.0002124485617969185
correct-error	qwen3.5-9b	arc	3,4,5	3	3	6	21	False	0.00022128570708446205
correct-error	qwen3.5-9b	arc	3,4,5	3	3	7	21	False	0.00020217031124047935
correct-error	qwen3.5-9b	arc	3,4,5	3	3	8	21	False	0.0025011429097503424
correct-error	qwen3.5-9b	arc	3,4,5	3	3	9	21	False	0.00018119743617717177
correct-error	qwen3.5-9b	arc	3,4,5	3	3	10	21	False	0.0001661001588217914
correct-error	qwen3.5-9b	arc	3,4,5	3	3	11	21	False	0.00017739977920427918
correct-error	qwen3.5-9b	arc	3,4,5	3	3	12	21	False	0.0011140977730974555
correct-error	qwen3.5-9b	arc	3,4,5	3	3	13	21	False	0.00022676803928334266
correct-error	qwen3.5-9b	arc	3,4,5	3	3	14	21	False	0.0005051508196629584
correct-error	qwen3.5-9b	arc	3,4,5	3	3	15	21	False	0.00022145344701129943
correct-error	qwen3.5-9b	arc	3,4,5	3	3	16	21	False	0.00018123388872481883
correct-error	qwen3.5-9b	arc	3,4,5	3	3	17	21	False	0.0001907620026031509
correct-error	qwen3.5-9b	arc	3,4,5	3	3	18	21	False	0.00016144169785548002
correct-error	qwen3.5-9b	arc	3,4,5	3	3	19	21	False	0.00019197058281861246
correct-error	qwen3.5-9b	arc	3,4,5	3	3	20	21	False	0.0002615374105516821
correct-error	qwen3.5-9b	arc	3,4,5	3	178	0	2	False	0.0013640027027577162
correct-error	qwen3.5-9b	arc	3,4,5	3	178	1	2	True	0.0005309755215421319
correct-error	qwen3.5-9b	arc	3,4,5	3	141	0	2	False	0.0018298621289432049
correct-error	qwen3.5-9b	arc	3,4,5	3	141	1	2	True	0.00039849855238571763
correct-error	qwen3.5-9b	arc	3,4,5	3	160	0	2	False	0.0007518694037571549
correct-error	qwen3.5-9b	arc	3,4,5	3	160	1	2	True	8.798461931291968e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	171	0	2	False	0.0011002887040376663
correct-error	qwen3.5-9b	arc	3,4,5	3	171	1	2	True	0.0006274096667766571
correct-error	qwen3.5-9b	arc	3,4,5	3	302	0	12	False	0.0016957593616098166
correct-error	qwen3.5-9b	arc	3,4,5	3	302	1	12	False	0.00025324602029286325
correct-error	qwen3.5-9b	arc	3,4,5	3	302	2	12	False	0.0004901700303889811
correct-error	qwen3.5-9b	arc	3,4,5	3	302	3	12	False	0.00020770818809978664
correct-error	qwen3.5-9b	arc	3,4,5	3	302	4	12	False	0.00041766653885133564
correct-error	qwen3.5-9b	arc	3,4,5	3	302	5	12	False	0.00013827493239659816
correct-error	qwen3.5-9b	arc	3,4,5	3	302	6	12	False	0.0007014977163635194
correct-error	qwen3.5-9b	arc	3,4,5	3	302	7	12	False	0.00014787580585107207
correct-error	qwen3.5-9b	arc	3,4,5	3	302	8	12	False	0.0004539746150840074
correct-error	qwen3.5-9b	arc	3,4,5	3	302	9	12	False	0.00018570221436675638
correct-error	qwen3.5-9b	arc	3,4,5	3	302	10	12	False	0.0004190152685623616
correct-error	qwen3.5-9b	arc	3,4,5	3	302	11	12	True	9.582135680830106e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	263	0	2	False	0.0010497842449694872
correct-error	qwen3.5-9b	arc	3,4,5	3	263	1	2	True	0.0001716676924843341
correct-error	qwen3.5-9b	arc	3,4,5	3	284	0	2	False	0.0009489974472671747
correct-error	qwen3.5-9b	arc	3,4,5	3	284	1	2	True	0.00046290812315419316
correct-error	qwen3.5-9b	arc	3,4,5	3	287	0	2	False	0.0010218073148280382
correct-error	qwen3.5-9b	arc	3,4,5	3	287	1	2	True	0.00034026874345727265
correct-error	qwen3.5-9b	arc	3,4,5	3	111	0	2	False	0.0015362927224487066
correct-error	qwen3.5-9b	arc	3,4,5	3	111	1	2	True	0.00038380513433367014
correct-error	qwen3.5-9b	arc	3,4,5	3	265	0	21	False	0.0016011027619242668
correct-error	qwen3.5-9b	arc	3,4,5	3	265	1	21	False	8.07925098342821e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	2	21	False	0.000567189184948802
correct-error	qwen3.5-9b	arc	3,4,5	3	265	3	21	False	9.948175284080207e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	4	21	False	0.0004633208445739001
correct-error	qwen3.5-9b	arc	3,4,5	3	265	5	21	False	9.431966464035213e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	6	21	True	0.0002141475852113217
correct-error	qwen3.5-9b	arc	3,4,5	3	265	7	21	False	0.00011862195242429152
correct-error	qwen3.5-9b	arc	3,4,5	3	265	8	21	False	0.0012173174181953073
correct-error	qwen3.5-9b	arc	3,4,5	3	265	9	21	False	0.00010149849549634382
correct-error	qwen3.5-9b	arc	3,4,5	3	265	10	21	False	0.0012271800078451633
correct-error	qwen3.5-9b	arc	3,4,5	3	265	11	21	False	8.333902223967016e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	12	21	False	0.001464774482883513
correct-error	qwen3.5-9b	arc	3,4,5	3	265	13	21	False	0.00011064806312788278
correct-error	qwen3.5-9b	arc	3,4,5	3	265	14	21	False	0.0019965555984526873
correct-error	qwen3.5-9b	arc	3,4,5	3	265	15	21	False	6.835448584752157e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	16	21	False	0.0014673700788989663
correct-error	qwen3.5-9b	arc	3,4,5	3	265	17	21	False	6.836067768745124e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	18	21	False	0.001467543886974454
correct-error	qwen3.5-9b	arc	3,4,5	3	265	19	21	False	6.83131511323154e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	265	20	21	False	0.0015838408144190907
correct-error	qwen3.5-9b	arc	3,4,5	3	196	0	2	False	0.001427710521966219
correct-error	qwen3.5-9b	arc	3,4,5	3	196	1	2	True	0.0004291664226911962
correct-error	qwen3.5-9b	arc	3,4,5	3	159	0	22	False	0.001916398759931326
correct-error	qwen3.5-9b	arc	3,4,5	3	159	1	22	False	0.00011130225175293162
correct-error	qwen3.5-9b	arc	3,4,5	3	159	2	22	False	0.00026573723880574107
correct-error	qwen3.5-9b	arc	3,4,5	3	159	3	22	False	4.907868424197659e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	4	22	False	0.0008818680071271956
correct-error	qwen3.5-9b	arc	3,4,5	3	159	5	22	True	8.210643864003941e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	6	22	False	3.567899693734944e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	7	22	False	0.001667139702476561
correct-error	qwen3.5-9b	arc	3,4,5	3	159	8	22	False	7.965934491949156e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	9	22	False	0.002166806487366557
correct-error	qwen3.5-9b	arc	3,4,5	3	159	10	22	False	7.09851665305905e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	11	22	False	0.0018400328699499369
correct-error	qwen3.5-9b	arc	3,4,5	3	159	12	22	False	0.00011877039651153609
correct-error	qwen3.5-9b	arc	3,4,5	3	159	13	22	False	0.002139872871339321
correct-error	qwen3.5-9b	arc	3,4,5	3	159	14	22	False	8.868287113728002e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	15	22	False	0.0015019119018688798
correct-error	qwen3.5-9b	arc	3,4,5	3	159	16	22	False	0.0001054627718986012
correct-error	qwen3.5-9b	arc	3,4,5	3	159	17	22	False	0.0016781636513769627
correct-error	qwen3.5-9b	arc	3,4,5	3	159	18	22	False	0.0001820451143430546
correct-error	qwen3.5-9b	arc	3,4,5	3	159	19	22	False	0.0011949855834245682
correct-error	qwen3.5-9b	arc	3,4,5	3	159	20	22	False	8.850492304190993e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	159	21	22	False	0.0016351352678611875
correct-error	qwen3.5-9b	arc	3,4,5	3	234	0	2	False	0.001462589018046856
correct-error	qwen3.5-9b	arc	3,4,5	3	234	1	2	True	0.0002535655803512782
correct-error	qwen3.5-9b	arc	3,4,5	3	144	0	2	False	0.0017733529675751925
correct-error	qwen3.5-9b	arc	3,4,5	3	144	1	2	True	0.00018877530237659812
correct-error	qwen3.5-9b	arc	3,4,5	3	153	0	12	False	0.0016239871038123965
correct-error	qwen3.5-9b	arc	3,4,5	3	153	1	12	False	0.00018327997531741858
correct-error	qwen3.5-9b	arc	3,4,5	3	153	2	12	False	0.0005322069628164172
correct-error	qwen3.5-9b	arc	3,4,5	3	153	3	12	False	0.0002592867240309715
correct-error	qwen3.5-9b	arc	3,4,5	3	153	4	12	False	0.0005050735780969262
correct-error	qwen3.5-9b	arc	3,4,5	3	153	5	12	False	0.0001492679148213938
correct-error	qwen3.5-9b	arc	3,4,5	3	153	6	12	False	0.0005415974301286042
correct-error	qwen3.5-9b	arc	3,4,5	3	153	7	12	False	0.00016516202595084906
correct-error	qwen3.5-9b	arc	3,4,5	3	153	8	12	False	0.0005256354925222695
correct-error	qwen3.5-9b	arc	3,4,5	3	153	9	12	False	0.00018122962501365691
correct-error	qwen3.5-9b	arc	3,4,5	3	153	10	12	False	0.00043608929263427854
correct-error	qwen3.5-9b	arc	3,4,5	3	153	11	12	True	0.00011885933054145426
correct-error	qwen3.5-9b	arc	3,4,5	3	165	0	22	False	0.001166715519502759
correct-error	qwen3.5-9b	arc	3,4,5	3	165	1	22	False	0.00022664264542981982
correct-error	qwen3.5-9b	arc	3,4,5	3	165	2	22	False	0.0002930144255515188
correct-error	qwen3.5-9b	arc	3,4,5	3	165	3	22	False	0.00012508008512668312
correct-error	qwen3.5-9b	arc	3,4,5	3	165	4	22	False	0.0007418108289130032
correct-error	qwen3.5-9b	arc	3,4,5	3	165	5	22	False	7.736840780125931e-05
correct-error	qwen3.5-9b	arc	3,4,5	3	165	6	22	False	0.0003147916286252439
correct-error	qwen3.5-9b	arc	3,4,5	3	165	7	22	False	0.00012504450569394976
correct-error	qwen3.5-9b	arc	3,4,5	3	165	8	22	False	0.0006790426559746265
correct-error	qwen3.5-9b	arc	3,4,5	3	165	9	22	False	0.0001301371812587604
