dataset	model	subset	seeds	position	c_begin	c_end	row	lambda	selected	step_acc_test	agent_acc_test	step_acc_val	agent_acc_val
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.2	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.3	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.4	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.5	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.6	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.7	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.8	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	0.9	False	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	temporal-raw	1.0	True	0.0620155038759689	0.1937984496124031	0.0588235294117647	0.1568627450980392
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	earliest-top5	0.0	True	0.1317829457364341	0.627906976744186	0.1176470588235294	0.607843137254902
traceelephant	deepseek-8b	captain	22,23,24	act/31_normed	0	18	soap		True	0.4263565891472868	0.6511627906976744	0.3333333333333333	0.6274509803921569
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	base	0.0	True	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.1	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.2	True	0.8135964912280701	0.8662280701754386	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.3	False	0.8114035087719298	0.8662280701754386	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.4	False	0.8092105263157894	0.8662280701754386	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.5	False	0.8092105263157894	0.8662280701754386	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.6	False	0.8092105263157894	0.8662280701754386	0.8142076502732241	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.7	False	0.8114035087719298	0.8662280701754386	0.8142076502732241	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.8	False	0.8092105263157894	0.868421052631579	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	0.9	False	0.8114035087719298	0.868421052631579	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-z	1.0	False	0.8114035087719298	0.868421052631579	0.8087431693989071	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.1	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.2	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.3	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.4	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.5	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.6	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.7	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.8	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	0.9	False	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	temporal-raw	1.0	True	0.8135964912280701	0.8640350877192983	0.8032786885245902	0.8743169398907104
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	earliest-top5	0.0	True	0.0131578947368421	0.1052631578947368	0.0218579234972677	0.1038251366120218
correct-error	qwen3.5-9b	arc	17,18,19	embed	1	3	soap		True	0.8157894736842106	0.8640350877192983	0.8087431693989071	0.8633879781420766
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	base	0.0	True	0.68	0.7866666666666666	0.5333333333333333	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.1	False	0.6933333333333334	0.7866666666666666	0.5333333333333333	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.2	False	0.6933333333333334	0.7866666666666666	0.5333333333333333	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.3	True	0.6933333333333334	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.4	False	0.68	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.5	False	0.6666666666666666	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.6	False	0.6533333333333333	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.7	False	0.6533333333333333	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.8	False	0.64	0.76	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	0.9	False	0.6133333333333334	0.76	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-z	1.0	False	0.5866666666666667	0.76	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.1	True	0.6933333333333334	0.7866666666666666	0.5333333333333333	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.2	False	0.6666666666666666	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.3	False	0.64	0.7866666666666666	0.5666666666666667	0.5333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.4	False	0.6133333333333333	0.7733333333333333	0.4666666666666667	0.4666666666666667
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.5	False	0.5866666666666667	0.7466666666666667	0.4333333333333333	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.6	False	0.5333333333333333	0.7333333333333333	0.4333333333333333	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.7	False	0.5333333333333333	0.7333333333333333	0.4	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.8	False	0.4933333333333333	0.72	0.4	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	0.9	False	0.4933333333333333	0.72	0.4	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	temporal-raw	1.0	False	0.4666666666666667	0.7066666666666668	0.4	0.4333333333333333
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	earliest-top5	0.0	True	0.0	0.3733333333333333	0.0	0.2
correct-error	qwen3.5-9b	gaia	17,18,19	ens-mid3	1	4	soap		True	0.6933333333333334	0.7733333333333334	0.5333333333333333	0.5333333333333333
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	base	0.0	True	0.4567474048442906	0.6885813148788926	0.4827586206896552	0.7270114942528736
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.1	True	0.4555940023068051	0.6862745098039216	0.4770114942528735	0.7241379310344828
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.2	False	0.4544405997693195	0.685121107266436	0.4741379310344827	0.7270114942528736
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.3	False	0.4509803921568627	0.685121107266436	0.4683908045977011	0.7183908045977011
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.4	False	0.4509803921568627	0.6839677047289504	0.4683908045977011	0.7155172413793104
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.5	False	0.4521337946943483	0.6851211072664359	0.4683908045977011	0.7155172413793104
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.6	False	0.4463667820069204	0.6851211072664359	0.4712643678160919	0.7212643678160919
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.7	False	0.4463667820069204	0.6874279123414072	0.4683908045977011	0.7212643678160919
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.8	False	0.4463667820069204	0.6885813148788927	0.4626436781609195	0.7241379310344827
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	0.9	False	0.4452133794694348	0.6874279123414072	0.4568965517241379	0.7270114942528735
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-z	1.0	False	0.4440599769319492	0.6862745098039216	0.4540229885057472	0.7270114942528735
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.1	True	0.4382929642445213	0.6839677047289503	0.4511494252873563	0.7298850574712643
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.2	False	0.3852364475201845	0.6701268742791234	0.4051724137931034	0.7385057471264367
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.3	False	0.3275663206459054	0.6620530565167243	0.3247126436781609	0.7327586206896551
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.4	False	0.2525951557093425	0.6597462514417531	0.2528735632183908	0.7270114942528736
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.5	False	0.1799307958477508	0.6113033448673587	0.1954022988505747	0.6695402298850575
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.6	False	0.1499423298731257	0.5605536332179931	0.1551724137931034	0.5890804597701149
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.7	False	0.1291810841983852	0.5144175317185697	0.132183908045977	0.5344827586206896
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.8	False	0.1095732410611303	0.4752018454440599	0.1206896551724137	0.4942528735632184
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	0.9	False	0.0957324106113033	0.427912341407151	0.0890804597701149	0.4482758620689655
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	temporal-raw	1.0	False	0.077277970011534	0.378316032295271	0.0775862068965517	0.4224137931034483
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	earliest-top5	0.0	True	0.077277970011534	0.5063437139561707	0.0775862068965517	0.5517241379310345
correct-error	qwen3.5-9b	hotpot	17,18,19	act/15	1	3	soap		True	0.4648212226066897	0.6897347174163784	0.4827586206896551	0.7270114942528735
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	base	0.0	True	0.6118143459915611	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.1	False	0.6033755274261603	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.2	False	0.6033755274261603	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.3	False	0.6033755274261603	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.4	False	0.6118143459915611	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.5	False	0.620253164556962	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.6	True	0.620253164556962	0.6033755274261604	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.7	False	0.6118143459915611	0.5949367088607594	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.8	False	0.6075949367088608	0.5907172995780591	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	0.9	False	0.6075949367088608	0.5907172995780591	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-z	1.0	False	0.6075949367088608	0.5907172995780591	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.1	True	0.0210970464135021	0.0042194092827004	0.0208333333333333	0.0104166666666666
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.2	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.3	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.4	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.5	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.6	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.7	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.8	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	0.9	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	temporal-raw	1.0	False	0.0210970464135021	0.0	0.0208333333333333	0.0
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	earliest-top5	0.0	True	0.0168776371308016	0.1223628691983122	0.0	0.0625
correct-error	qwen3.5-9b	math500	17,18,19	act/7	0	20	soap		True	0.6118143459915611	0.6033755274261603	0.5416666666666666	0.5416666666666666
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	base	0.0	True	0.7971014492753623	0.8188405797101449	0.6666666666666667	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.1	False	0.7898550724637681	0.8188405797101449	0.6666666666666667	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.2	False	0.7898550724637681	0.8188405797101449	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.3	False	0.7898550724637681	0.8188405797101449	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.4	False	0.7971014492753623	0.8260869565217391	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.5	False	0.7971014492753623	0.8260869565217391	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.6	False	0.7971014492753623	0.8260869565217391	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.7	True	0.7971014492753623	0.8260869565217391	0.6491228070175439	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.8	False	0.7971014492753623	0.8188405797101449	0.631578947368421	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	0.9	False	0.7898550724637681	0.8188405797101449	0.631578947368421	0.7368421052631579
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-z	1.0	False	0.7826086956521741	0.8188405797101449	0.6491228070175439	0.7543859649122806
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.1	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.2	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.3	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.4	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.5	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.6	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.7	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.8	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	0.9	False	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	temporal-raw	1.0	True	0.036231884057971	0.0	0.1052631578947368	0.0
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	earliest-top5	0.0	True	0.0289855072463768	0.0797101449275362	0.087719298245614	0.1578947368421052
correct-error	qwen3.5-9b	mmlu_pro	17,18,19	act/11	0	3	soap		True	0.7971014492753623	0.818840579710145	0.6666666666666666	0.7368421052631579
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	base	0.0	True	0.4358974358974359	0.7371794871794872	0.4179894179894179	0.6931216931216931
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.1	True	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.2	False	0.4316239316239316	0.732905982905983	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.3	False	0.4316239316239316	0.732905982905983	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.4	False	0.4316239316239316	0.7307692307692308	0.4074074074074074	0.6878306878306878
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.5	False	0.4294871794871795	0.7307692307692308	0.4021164021164021	0.6825396825396826
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.6	False	0.4230769230769231	0.7286324786324787	0.4021164021164021	0.6825396825396826
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.7	False	0.4188034188034187	0.7243589743589745	0.4021164021164021	0.671957671957672
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.8	False	0.4188034188034187	0.7222222222222222	0.4021164021164021	0.671957671957672
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	0.9	False	0.4188034188034187	0.7200854700854701	0.3968253968253968	0.6666666666666666
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-z	1.0	False	0.4123931623931623	0.7200854700854701	0.3968253968253968	0.6666666666666666
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.1	True	0.438034188034188	0.7371794871794872	0.4179894179894179	0.6931216931216931
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.2	False	0.4358974358974359	0.7350427350427351	0.4179894179894179	0.6931216931216931
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.3	False	0.4358974358974359	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.4	False	0.4358974358974359	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.5	False	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.6	False	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.7	False	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.8	False	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	0.9	False	0.4337606837606838	0.7350427350427351	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	temporal-raw	1.0	False	0.4337606837606838	0.732905982905983	0.4126984126984127	0.6878306878306879
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	earliest-top5	0.0	True	0.0961538461538461	0.5491452991452992	0.1111111111111111	0.5026455026455026
correct-error	qwen3.5-9b	musique	17,18,19	act/3	1	3	soap		True	0.4358974358974358	0.7371794871794872	0.4179894179894179	0.693121693121693
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	base	0.0	True	0.5013623978201635	0.7002724795640327	0.4784580498866213	0.7188208616780045
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.1	True	0.4995458673932788	0.7020890099909174	0.4761904761904761	0.7210884353741497
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.2	False	0.4986376021798365	0.7020890099909174	0.4784580498866213	0.7188208616780045
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.3	False	0.4968210717529518	0.7029972752043597	0.4784580498866213	0.7233560090702948
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.4	False	0.4959128065395095	0.7020890099909174	0.473922902494331	0.7210884353741497
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.5	False	0.4931880108991825	0.7020890099909174	0.4671201814058957	0.7188208616780045
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.6	False	0.4913714804722979	0.6993642143505904	0.4693877551020408	0.7165532879818595
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.7	False	0.4895549500454133	0.6993642143505904	0.4716553287981859	0.7120181405895692
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.8	False	0.4877384196185286	0.6993642143505904	0.4716553287981859	0.7165532879818595
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	0.9	False	0.4877384196185286	0.7002724795640327	0.4625850340136054	0.7165532879818595
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-z	1.0	False	0.483197093551317	0.6993642143505904	0.4603174603174603	0.7165532879818595
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.1	True	0.4750227066303361	0.6966394187102635	0.4625850340136054	0.7142857142857143
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.2	False	0.4341507720254314	0.6884650317892825	0.419501133786848	0.6984126984126984
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.3	False	0.3551316984559491	0.6766575840145324	0.3605442176870748	0.6870748299319728
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.4	False	0.2861035422343324	0.6902815622161671	0.2766439909297052	0.7074829931972789
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.5	False	0.2297910990009082	0.6830154405086285	0.238095238095238	0.7029478458049887
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.6	False	0.1989100817438692	0.6630336058128973	0.2063492063492063	0.6802721088435374
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.7	False	0.1653042688465031	0.6330608537693007	0.1723356009070294	0.6462585034013606
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.8	False	0.1335149863760218	0.5803814713896458	0.1496598639455782	0.6099773242630385
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	0.9	False	0.111716621253406	0.5258855585831063	0.1315192743764172	0.5759637188208616
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	temporal-raw	1.0	False	0.0971843778383288	0.4732061762034514	0.1224489795918367	0.5260770975056689
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	earliest-top5	0.0	True	0.0835603996366939	0.6085376930063578	0.0839002267573696	0.6190476190476191
correct-error	qwen3.5-9b	wikimqa	17,18,19	act/15	1	3	soap		True	0.505903723887375	0.6975476839237057	0.4829931972789116	0.7188208616780045
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	base	0.0	True	0.8771929824561404	0.8925438596491229	0.8306010928961749	0.8524590163934427
correct-error	deepseek-8b	arc	17,18,19	act/13	0	3	temporal-z	0.1	False	0.875	0.8925438596491229	0.8306010928961749	0.8524590163934427
